2.000000000000000111e-01,6.109065839932570648e+10,-5.833927623882248878e+09
2.392066338208260201e-01,6.477390486659278870e+10,-5.548340239019701004e+09
2.860990683194539752e-01,6.915815455849247742e+10,-4.799559639512245178e+09
3.421839753598549527e-01,7.529371716606486511e+10,-3.588592973006927013e+09
4.092633844662970088e-01,8.128827144581675720e+10,-3.913904133459951401e+09
4.894925827215070302e-01,9.029342759047673035e+10,-5.679927671054800034e+09
5.854493649653700338e-01,9.628863797144219971e+10,-7.389979300068531990e+09
7.002168593295309273e-01,1.020935837495287018e+11,-7.206387891329488754e+09
8.374825893240400720e-01,1.078270875374779968e+11,-7.854979556984646797e+09
1.001656955379000014e+00,1.146130080830682373e+11,-7.428244563981469154e+09
1.198014942696999929e+00,1.196406781220373383e+11,-5.505481993268877983e+09
1.432865608547999825e+00,1.259134118963488007e+11,-4.804118127376789093e+09
1.713754794691999983e+00,1.315419891394164581e+11,-6.249522157090641022e+09
2.049707578163000310e+00,1.372167149336203918e+11,-8.378689009890957832e+09
2.451518250447000113e+00,1.382955945044568481e+11,-8.677147233562746048e+09
2.932097142198000217e+00,1.383484342703221741e+11,-7.970751800632934570e+09
3.506885437104000136e+00,1.395220031250902710e+11,-8.151291277522548676e+09
4.194351303024999922e+00,1.406587646573978882e+11,-7.880983631516961098e+09
5.016583281293000240e+00,1.408514458748282776e+11,-7.616910590797988892e+09
6.000000000000000000e+00,1.428238951413318787e+11,-4.527206725971699715e+09
